Month,,Precipitation
19900228,12.17241, 
19900301,0.2793103, 
19900302,0.8862069, 
19900303,0.9344828, 
19900304,0.3344828, 
19900305,0.3620690, 
19900306,7.641378, 
19900307,3.317241, 
19900308,0.000000, 
19900309,2.937931, 
19900310,5.117242, 
19900311,0.000000, 
19900312,0.000000, 
19900313,0.000000, 
19900314,0.4482759E-01
19900315,0.000000, 
19900316,0.000000, 
19900317,0.000000, 
19900318,0.000000, 
19900319,0.1724138E-01
19900320,0.5344827, 
19900321,0.7241379E-01
19900322,0.3206896, 
19900323,0.000000, 
19900324,1.265517, 
19900325,0.6413793, 
19900326,0.3448276E-01
19900327,0.000000, 
19900328,0.000000, 
19900329,0.000000, 
19900330,0.000000, 
19900331,0.000000, 
19900401,0.000000, 
19900402,0.000000, 
19900403,1.437931, 
19900404,0.5344828, 
19900405,0.6896552E-02
19900406,0.000000, 
19900407,0.000000, 
19900408,0.000000, 
19900409,0.000000, 
19900410,0.6931034, 
19900411,2.286207, 
19900412,0.1379310E-01
19900413,0.000000, 
19900414,4.962068, 
19900415,0.1862069, 
19900416,0.6034483, 
19900417,2.482759, 
19900418,0.4827587E-01
19900419,1.106897, 
19900420,0.3448276E-02
19900421,0.6551725, 
19900422,0.6344827, 
19900423,1.713793, 
19900424,2.448276, 
19900425,0.9482758, 
19900426,1.231035, 
19900427,2.468966, 
19900428,0.7896551, 
19900429,0.000000, 
19900430,0.000000, 
19900501,0.000000, 
19900502,0.000000, 
19900503,0.000000, 
19900504,0.000000, 
19900505,0.000000, 
19900506,0.000000, 
19900507,0.000000, 
19900508,0.1034483E-01
19900509,5.117242, 
19900510,2.900000, 
19900511,2.889655, 
19900512,9.365519, 
19900513,0.1344828, 
19900514,0.6758622, 
19900515,0.000000, 
19900516,0.4931034, 
19900517,2.848276, 
19900518,0.000000, 
19900519,0.000000, 
19900520,0.000000, 
19900521,0.000000, 
19900522,0.000000, 
19900523,0.000000, 
19900524,0.000000, 
19900525,0.000000, 
19900526,0.000000, 
19900527,0.2068966E-01
19900528,0.2068966E-01
19900529,5.448276, 
19900530,0.1137931, 
19900531,0.000000, 
19900601,0.000000, 
19900602,4.955173, 
19900603,1.334483, 
19900604,8.372414, 
19900605,0.5586206, 
19900606,0.000000, 
19900607,1.510345, 
19900608,29.07241, 
19900609,50.92758, 
19900610,26.40000, 
19900611,1.034483, 
19900612,0.3448276E-01
19900613,0.4068965, 
19900614,0.000000, 
19900615,0.8275861E-01
19900616,0.5172414E-01
19900617,0.000000, 
19900618,11.29655, 
19900619,0.000000, 
19900620,11.33103, 
19900621,3.000000, 
19900622,3.455172, 
19900623,3.172414, 
19900624,0.6206896, 
19900625,0.3310345, 
19900626,0.000000, 
19900627,0.000000, 
19900628,0.9275861, 
19900629,8.637931, 
19900630,2.379311, 
19900701,0.3931035, 
19900702,0.000000, 
19900703,6.865518, 
19900704,0.000000, 
19900705,7.689656, 
19900706,2.075862, 
19900707,0.6896552E-02
19900708,1.362069, 
19900709,0.4241379, 
19900710,1.041379, 
19900711,0.000000, 
19900712,0.000000, 
19900713,0.000000, 
19900714,0.000000, 
19900715,0.000000, 
19900716,0.6896552E-02
19900717,4.558620, 
19900718,0.000000, 
19900719,0.000000, 
19900720,0.000000, 
19900721,0.000000, 
19900722,0.000000, 
19900723,0.000000, 
19900724,0.6896552E-02
19900725,0.3862069, 
19900726,0.000000, 
19900727,0.000000, 
19900728,0.000000, 
19900729,0.4137931, 
19900730,0.000000, 
19900731,0.000000, 
19900801,0.000000, 
19900802,0.000000, 
19900803,0.000000, 
19900804,0.000000, 
19900805,0.2413793E-01
19900806,0.1379310E-01
19900807,0.4172414, 
19900808,0.4413793, 
19900809,8.841378, 
19900810,1.931034, 
19900811,0.4137931E-01
19900812,2.020690, 
19900813,0.000000, 
19900814,5.217241, 
19900815,0.000000, 
19900816,1.820690, 
19900817,1.686207, 
19900818,6.103448, 
19900819,0.8068966, 
19900820,11.35862, 
19900821,1.793103, 
19900822,0.4379311, 
19900823,0.1034483E-01
19900824,0.000000, 
19900825,0.000000, 
19900826,0.000000, 
19900827,0.000000, 
19900828,0.000000, 
19900829,0.000000, 
19900830,3.186207, 
19900831,19.31379, 
19900901,2.324138, 
19900902,0.3620689, 
19900903,0.1724138E-01
19900904,5.058619, 
19900905,4.693104, 
19900906,2.548276, 
19900907,2.427586, 
19900908,1.875862, 
19900909,1.979310, 
19900910,2.062069, 
19900911,0.1724138E-01
19900912,1.917242, 
19900913,0.1379310E-01
19900914,0.000000, 
19900915,0.000000, 
19900916,0.000000, 
19900917,3.537931, 
19900918,0.9137931, 
19900919,1.117241, 
19900920,2.020689, 
19900921,4.920690, 
19900922,0.6896552E-02
19900923,0.1724138E-01
19900924,4.137931, 
19900925,1.206896, 
19900926,0.4241379, 
19900927,1.241379, 
19900928,0.5517241E-01
19900929,3.551724, 
19900930,0.4172414, 
19901001,0.3448276E-02
19901002,0.6896552E-02
19901003,0.000000, 
19901004,0.1586207, 
19901005,0.9448274, 
19901006,0.1379310E-01
19901007,0.000000, 
19901008,0.5517242, 
19901009,0.000000, 
19901010,0.000000, 
19901011,0.000000, 
19901012,0.000000, 
19901013,0.000000, 
19901014,0.1034483E-01
19901015,0.000000, 
19901016,0.000000, 
19901017,0.000000, 
19901018,0.000000, 
19901019,1.424138, 
19901020,0.1137931, 
19901021,0.000000, 
19901022,0.000000, 
19901023,0.000000, 
19901024,0.000000, 
19901025,0.000000, 
19901026,0.000000, 
19901027,0.6896552E-02
19901028,4.193103, 
19901029,2.686208, 
19901030,0.5103449, 
19901031,2.482759, 
19901101,0.2620690, 
19901102,0.3517241, 
19901103,0.4655173, 
19901104,0.9655173E-01
19901105,0.6310344, 
19901106,0.3448276E-02
19901107,0.000000, 
19901108,0.000000, 
19901109,0.000000, 
19901110,0.000000, 
19901111,0.8965517E-01
19901112,1.086207, 
19901113,0.5137931, 
19901114,1.131035, 
19901115,0.1586207, 
19901116,3.934482, 
19901117,13.00000, 
19901118,5.668965, 
19901119,2.951724, 
19901120,3.479310, 
19901121,0.3827586, 
19901122,0.2413793E-01
19901123,6.682759, 
19901124,0.1379310E-01
19901125,0.6551725E-01
19901126,5.400000, 
19901127,0.6620690, 
19901128,0.2862069, 
19901129,4.106896, 
19901130,0.000000, 
19901201,0.000000, 
19901202,0.5344827, 
19901203,2.386207, 
19901204,5.093103, 
19901205,0.6896552E-02
19901206,0.3448276E-02
19901207,0.000000, 
19901208,0.000000, 
19901209,0.000000, 
19901210,22.93793, 
19901211,10.64138, 
19901212,3.493104, 
19901213,0.3896552, 
19901214,0.4827586E-01
19901215,0.3448276E-02
19901216,0.7586206, 
19901217,0.2758621E-01
19901218,0.3413793, 
19901219,0.7137932, 
19901220,6.010345, 
19901221,2.110345, 
19901222,0.1689655, 
19901223,0.2551724, 
19901224,0.000000, 
19901225,0.000000, 
19901226,3.375861, 
19901227,0.4103448, 
19901228,2.172414, 
19901229,7.400002, 
19901230,0.2068966E-01
19901231,1.441379, 
19910101,0.7037036, 
19910102,11.62593, 
19910103,1.874074, 
19910104,0.3962963, 
19910105,3.548148, 
19910106,0.3333333E-01
19910107,0.1259259, 
19910108,0.6481481, 
19910109,1.796296, 
19910110,0.6666667, 
19910111,0.9407407, 
19910112,0.000000, 
19910113,0.000000, 
19910114,0.000000, 
19910115,0.000000, 
19910116,0.000000, 
19910117,0.000000, 
19910118,0.000000, 
19910119,0.1814815, 
19910120,2.122222, 
19910121,1.807407, 
19910122,0.1851852E-01
19910123,0.1481482E-01
19910124,0.5185185E-01
19910125,0.000000, 
19910126,0.000000, 
19910127,0.000000, 
19910128,0.3703704E-02
19910129,0.000000, 
19910130,0.000000, 
19910131,0.000000, 
19910201,0.000000, 
19910202,0.000000, 
19910203,0.000000, 
19910204,0.1333333, 
19910205,0.2962963, 
19910206,0.3222223, 
19910207,0.2000000, 
19910208,0.8407407, 
19910209,3.385185, 
19910210,7.022223, 
19910211,1.670370, 
19910212,0.3851852, 
19910213,0.3296297, 
19910214,1.433333, 
19910215,3.962963, 
19910216,0.3333334E-01
19910217,0.1481482E-01
19910218,0.000000, 
19910219,0.000000, 
19910220,0.000000, 
19910221,0.1111111E-01
19910222,0.4740740, 
19910223,3.462963, 
19910224,0.7407408E-02
19910225,0.2740741, 
19910226,0.000000, 
19910227,0.000000, 
19910228,0.000000, 
19910301,0.7407408E-02
19910302,0.8888889E-01
19910303,0.000000, 
19910304,0.000000, 
19910305,3.722223, 
19910306,0.2333334, 
19910307,0.000000, 
19910308,0.000000, 
19910309,0.000000, 
19910310,0.000000, 
19910311,0.2592593E-01
19910312,0.2851852, 
19910313,0.000000, 
19910314,0.000000, 
19910315,1.514815, 
19910316,0.000000, 
19910317,0.3703704E-02
19910318,0.3703704E-02
19910319,12.95555, 
19910320,2.396297, 
19910321,16.42592, 
19910322,0.7407408E-02
19910323,0.000000, 
19910324,0.7074074, 
19910325,0.000000, 
19910326,0.000000, 
19910327,0.000000, 
19910328,0.8888889E-01
19910329,0.000000, 
19910330,0.1481482E-01
19910331,0.2592593E-01
19910401,5.870371, 
19910402,0.6222222, 
19910403,1.496296, 
19910404,3.062963, 
19910405,0.000000, 
19910406,0.000000, 
19910407,0.2777777, 
19910408,2.688889, 
19910409,0.000000, 
19910410,0.000000, 
19910411,0.000000, 
19910412,0.000000, 
19910413,0.000000, 
19910414,0.000000, 
19910415,0.000000, 
19910416,2.114815, 
19910417,5.255555, 
19910418,0.1925926, 
19910419,6.885186, 
19910420,0.5555556E-01
19910421,0.3703704E-01
19910422,0.2518518, 
19910423,0.8518519E-01
19910424,3.025926, 
19910425,0.6296297E-01
19910426,1.414815, 
19910427,0.000000, 
19910428,0.2703704, 
19910429,0.4703704, 
19910430,6.025927, 
19910501,5.633334, 
19910502,0.6777778, 
19910503,0.2925926, 
19910504,0.3333333E-01
19910505,0.3962963, 
19910506,19.28148, 
19910507,0.7407408E-02
19910508,2.422223, 
19910509,0.8000000, 
19910510,2.248148, 
19910511,2.074074, 
19910512,0.1037037, 
19910513,0.4814816E-01
19910514,2.237037, 
19910515,1.955556, 
19910516,1.325926, 
19910517,0.1888889, 
19910518,0.000000, 
19910519,0.3703704E-02
19910520,0.4814815E-01
19910521,0.3703704E-02
19910522,0.000000, 
19910523,1.251852, 
19910524,2.085185, 
19910525,1.222222, 
19910526,0.1296296, 
19910527,0.000000, 
19910528,0.000000, 
19910529,0.000000, 
19910530,0.000000, 
19910531,0.000000, 
19910601,0.5925925E-01
19910602,0.000000, 
19910603,2.425926, 
19910604,2.911111, 
19910605,0.1962963, 
19910606,0.000000, 
19910607,0.5925926, 
19910608,2.040741, 
19910609,2.977778, 
19910610,3.074074, 
19910611,3.481482, 
19910612,2.074074, 
19910613,0.5333334, 
19910614,0.1888889, 
19910615,3.077778, 
19910616,0.4259260, 
19910617,21.79630, 
19910618,2.796296, 
19910619,0.4222223, 
19910620,0.4814815E-01
19910621,0.000000, 
19910622,7.166668, 
19910623,4.174074, 
19910624,2.003704, 
19910625,0.7407407, 
19910626,0.8629630, 
19910627,5.785186, 
19910628,5.740741, 
19910629,0.1333333, 
19910630,0.1666667, 
19910701,0.2068966E-01
19910702,0.000000, 
19910703,0.000000, 
19910704,0.000000, 
19910705,0.000000, 
19910706,0.000000, 
19910707,0.000000, 
19910708,0.2586207, 
19910709,1.727586, 
19910710,0.000000, 
19910711,0.000000, 
19910712,6.806896, 
19910713,4.727586, 
19910714,6.627586, 
19910715,0.000000, 
19910716,0.1793103, 
19910717,0.1137931, 
19910718,0.7517242, 
19910719,0.5344828, 
19910720,1.606897, 
19910721,0.3379310, 
19910722,0.000000, 
19910723,0.3241379, 
19910724,10.78621, 
19910725,0.8482759, 
19910726,0.1206897, 
19910727,0.000000, 
19910728,0.000000, 
19910729,0.000000, 
19910730,0.000000, 
19910731,0.000000, 
19910801,0.2758621, 
19910802,0.9793104, 
19910803,1.596552, 
19910804,2.868965, 
19910805,0.000000, 
19910806,0.000000, 
19910807,2.462069, 
19910808,1.575862, 
19910809,0.1379310E-01
19910810,0.6551725E-01
19910811,3.972414, 
19910812,0.3103448E-01
19910813,0.000000, 
19910814,0.000000, 
19910815,0.000000, 
19910816,0.2206896, 
19910817,3.489655, 
19910818,2.765518, 
19910819,0.3068965, 
19910820,3.731034, 
19910821,0.000000, 
19910822,0.000000, 
19910823,0.3379310, 
19910824,2.037931, 
19910825,1.241379, 
19910826,0.000000, 
19910827,0.000000, 
19910828,0.4068965, 
19910829,0.9862068, 
19910830,0.000000, 
19910831,0.000000, 
19910901,0.000000, 
19910902,0.000000, 
19910903,0.000000, 
19910904,0.000000, 
19910905,0.2344828, 
19910906,0.3448276E-02
19910907,0.9827586, 
19910908,0.1068966, 
19910909,0.000000, 
19910910,0.1379310E-01
19910911,0.1034483E-01
19910912,0.000000, 
19910913,0.000000, 
19910914,0.000000, 
19910915,1.517241, 
19910916,5.510345, 
19910917,1.751724, 
19910918,0.000000, 
19910919,0.000000, 
19910920,0.000000, 
19910921,0.1379310E-01
19910922,3.437931, 
19910923,0.1206897, 
19910924,0.000000, 
19910925,0.000000, 
19910926,0.5448277, 
19910927,2.296552, 
19910928,0.000000, 
19910929,0.2413793E-01
19910930,2.410345, 
19911001,1.665517, 
19911002,2.934483, 
19911003,0.1275862, 
19911004,0.3448276E-02
19911005,0.000000, 
19911006,0.000000, 
19911007,0.000000, 
19911008,0.000000, 
19911009,0.000000, 
19911010,0.000000, 
19911011,0.000000, 
19911012,0.2034483, 
19911013,7.217241, 
19911014,0.000000, 
19911015,0.3448276E-02
19911016,1.965517, 
19911017,4.337931, 
19911018,0.2068966E-01
19911019,2.351724, 
19911020,0.1000000, 
19911021,0.000000, 
19911022,1.100000, 
19911023,0.000000, 
19911024,0.3482758, 
19911025,0.000000, 
19911026,0.000000, 
19911027,0.000000, 
19911028,0.000000, 
19911029,0.000000, 
19911030,0.000000, 
19911031,0.000000, 
19911101,0.6551724E-01
19911102,1.300000, 
19911103,6.306896, 
19911104,0.8275862E-01
19911105,0.1000000, 
19911106,4.713793, 
19911107,13.90345, 
19911108,10.16552, 
19911109,0.1482759, 
19911110,0.1206897, 
19911111,9.003448, 
19911112,0.3103449E-01
19911113,0.1344827, 
19911114,0.000000, 
19911115,0.4827586E-01
19911116,0.000000, 
19911117,0.6103448, 
19911118,0.000000, 
19911119,0.1034483E-01
19911120,0.000000, 
19911121,0.6896552E-02
19911122,1.082759, 
19911123,2.562069, 
19911124,0.1379310E-01
19911125,0.1724138E-01
19911126,0.000000, 
19911127,0.000000, 
19911128,0.000000, 
19911129,0.000000, 
19911130,0.000000, 
19911201,0.000000, 
19911202,0.000000, 
19911203,0.6896552E-02
19911204,1.503448, 
19911205,0.000000, 
19911206,0.1379310E-01
19911207,0.2758621E-01
19911208,0.4206897, 
19911209,0.3103448E-01
19911210,0.000000, 
19911211,0.2758621E-01
19911212,0.000000, 
19911213,0.000000, 
19911214,0.000000, 
19911215,0.000000, 
19911216,0.1724138E-01
19911217,7.841380, 
19911218,5.696552, 
19911219,12.04138, 
19911220,0.2068965, 
19911221,1.475862, 
19911222,4.131034, 
19911223,1.665517, 
19911224,0.6551725E-01
19911225,0.7000000, 
19911226,5.631034, 
19911227,0.6862069, 
19911228,0.1517241, 
19911229,0.2379311, 
19911230,0.000000, 
19911231,0.000000, 
19920101,0.000000, 
19920102,0.000000, 
19920103,0.000000, 
19920104,0.3896553, 
19920105,4.158621, 
19920106,4.000000, 
19920107,0.1379310E-01
19920108,0.7827586, 
19920109,1.172414, 
19920110,0.000000, 
19920111,0.1724138E-01
19920112,0.1103448, 
19920113,0.6241379, 
19920114,0.9896551, 
19920115,0.2068966E-01
19920116,0.3275862, 
19920117,0.2586207, 
19920118,5.955173, 
19920119,15.51380, 
19920120,0.000000, 
19920121,0.000000, 
19920122,0.000000, 
19920123,0.000000, 
19920124,0.000000, 
19920125,0.2724138, 
19920126,0.6965517, 
19920127,0.1482759, 
19920128,0.1344827, 
19920129,0.1103448, 
19920130,0.3448276E-02
19920131,0.000000, 
19920201,0.7241379E-01
19920202,0.8655171, 
19920203,3.837931, 
19920204,0.7482758, 
19920205,1.482759, 
19920206,0.9068965, 
19920207,0.000000, 
19920208,0.000000, 
19920209,0.1241379, 
19920210,0.8068966, 
19920211,3.048276, 
19920212,0.2586207, 
19920213,2.424138, 
19920214,6.134482, 
19920215,1.903448, 
19920216,3.086207, 
19920217,0.6241379, 
19920218,0.2517241, 
19920219,3.424138, 
19920220,0.1241379, 
19920221,1.700000, 
19920222,4.110345, 
19920223,1.148276, 
19920224,0.000000, 
19920225,0.000000, 
19920226,0.000000, 
19920227,0.000000, 
19920228,0.000000, 
19920229,0.000000, 
19920301,0.000000, 
19920302,1.293103, 
19920303,2.213793, 
19920304,0.000000, 
19920305,0.000000, 
19920306,5.527587, 
19920307,0.1379310E-01
19920308,0.000000, 
19920309,0.000000, 
19920310,2.220690, 
19920311,2.162069, 
19920312,12.62069, 
19920313,4.020690, 
19920314,1.396552, 
19920315,1.051724, 
19920316,0.000000, 
19920317,0.1034483E-01
19920318,0.000000, 
19920319,0.3310345, 
19920320,13.08621, 
19920321,8.065518, 
19920322,7.031035, 
19920323,0.3586207, 
19920324,2.948275, 
19920325,8.296552, 
19920326,0.6896552E-02
19920327,1.486207, 
19920328,2.634483, 
19920329,3.565518, 
19920330,0.2068966E-01
19920331,0.000000, 
19920401,5.627587, 
19920402,0.000000, 
19920403,0.3206896, 
19920404,0.000000, 
19920405,0.000000, 
19920406,0.3448276E-01
19920407,0.000000, 
19920408,0.000000, 
19920409,0.000000, 
19920410,0.000000, 
19920411,0.000000, 
19920412,1.048276, 
19920413,2.672414, 
19920414,5.617242, 
19920415,0.6034483, 
19920416,3.703448, 
19920417,0.6689656, 
19920418,3.789655, 
19920419,0.6896552E-02
19920420,0.000000, 
19920421,0.000000, 
19920422,0.1275862, 
19920423,2.762069, 
19920424,0.2068966E-01
19920425,4.551724, 
19920426,1.944828, 
19920427,0.5310345, 
19920428,2.334483, 
19920429,0.4586207, 
19920430,0.2620690, 
19920501,0.4275862, 
19920502,3.086207, 
19920503,0.000000, 
19920504,0.000000, 
19920505,0.2068966E-01
19920506,0.1379310E-01
19920507,1.844828, 
19920508,1.400000, 
19920509,5.051724, 
19920510,5.793103, 
19920511,5.748275, 
19920512,0.2862069, 
19920513,0.000000, 
19920514,0.000000, 
19920515,0.000000, 
19920516,0.1034483E-01
19920517,0.000000, 
19920518,0.000000, 
19920519,0.000000, 
19920520,0.000000, 
19920521,0.000000, 
19920522,0.000000, 
19920523,0.000000, 
19920524,0.000000, 
19920525,0.000000, 
19920526,0.000000, 
19920527,0.1620690, 
19920528,0.000000, 
19920529,0.000000, 
19920530,0.000000, 
19920531,0.000000, 
19920601,0.000000, 
19920602,0.000000, 
19920603,3.024137, 
19920604,0.000000, 
19920605,0.2758621E-01
19920606,1.765517, 
19920607,0.000000, 
19920608,1.579310, 
19920609,0.6344828, 
19920610,2.089655, 
19920611,6.672413, 
19920612,0.4137931E-01
19920613,0.000000, 
19920614,0.000000, 
19920615,0.000000, 
19920616,0.000000, 
19920617,0.000000, 
19920618,1.124138, 
19920619,0.000000, 
19920620,0.000000, 
19920621,0.000000, 
19920622,0.000000, 
19920623,0.000000, 
19920624,0.000000, 
19920625,0.000000, 
19920626,0.000000, 
19920627,0.000000, 
19920628,0.000000, 
19920629,0.000000, 
19920630,0.000000, 
19920701,0.4482759E-01
19920702,0.000000, 
19920703,0.000000, 
19920704,27.00689, 
19920705,2.993104, 
19920706,2.234483, 
19920707,0.000000, 
19920708,0.000000, 
19920709,0.000000, 
19920710,0.4413794, 
19920711,3.982758, 
19920712,1.755173, 
19920713,1.606897, 
19920714,3.300000, 
19920715,0.000000, 
19920716,0.000000, 
19920717,7.113794, 
19920718,0.8241380, 
19920719,0.000000, 
19920720,0.000000, 
19920721,7.455173, 
19920722,1.175862, 
19920723,0.000000, 
19920724,0.000000, 
19920725,1.024138, 
19920726,0.6896552E-02
19920727,2.203448, 
19920728,0.6896552E-02
19920729,0.000000, 
19920730,0.000000, 
19920731,0.1379310E-01
19920801,0.7586207E-01
19920802,0.000000, 
19920803,0.5517241E-01
19920804,0.000000, 
19920805,0.000000, 
19920806,0.000000, 
19920807,0.000000, 
19920808,11.43103, 
19920809,0.000000, 
19920810,0.1172414, 
19920811,0.5172414, 
19920812,0.8586207, 
19920813,3.475862, 
19920814,8.896551, 
19920815,0.2344828, 
19920816,0.000000, 
19920817,1.786207, 
19920818,0.3448276E-02
19920819,0.2551724, 
19920820,8.134483, 
19920821,0.6896552E-02
19920822,0.6896552E-02
19920823,4.972415, 
19920824,0.9517241, 
19920825,1.696552, 
19920826,12.93448, 
19920827,0.3275862, 
19920828,1.989655, 
19920829,0.9034483, 
19920830,0.2827587, 
19920831,25.35517, 
19920901,1.631035, 
19920902,2.341379, 
19920903,0.8655173, 
19920904,4.286207, 
19920905,3.410345, 
19920906,0.1379310E-01
19920907,0.9655172, 
19920908,0.7931034E-01
19920909,0.000000, 
19920910,0.000000, 
19920911,0.1724138E-01
19920912,0.000000, 
19920913,0.000000, 
19920914,0.7206897, 
19920915,0.8275861E-01
19920916,0.000000, 
19920917,0.000000, 
19920918,0.000000, 
19920919,0.000000, 
19920920,0.3517241, 
19920921,0.000000, 
19920922,0.000000, 
19920923,0.8241379, 
19920924,2.637931, 
19920925,0.000000, 
19920926,0.6896552E-02
19920927,0.000000, 
19920928,0.000000, 
19920929,0.000000, 
19920930,0.000000, 
19921001,0.000000, 
19921002,0.000000, 
19921003,0.000000, 
19921004,0.4793103, 
19921005,5.441379, 
19921006,1.496552, 
19921007,0.3000001, 
19921008,0.1379310E-01
19921009,1.358621, 
19921010,0.000000, 
19921011,0.4655173, 
19921012,0.2413793E-01
19921013,0.1724138E-01
19921014,4.268966, 
19921015,0.2241379, 
19921016,0.2068966E-01
19921017,0.000000, 
19921018,0.2413793E-01
19921019,0.000000, 
19921020,0.000000, 
19921021,0.7482759, 
19921022,0.8068966, 
19921023,3.131035, 
19921024,0.7931035, 
19921025,9.086208, 
19921026,0.2034483, 
19921027,2.186207, 
19921028,2.989655, 
19921029,2.903448, 
19921030,0.1379310E-01
19921031,0.000000, 
19921101,0.000000, 
19921102,3.937932, 
19921103,0.1034483, 
19921104,0.6172414, 
19921105,1.158621, 
19921106,0.6896552E-02
19921107,1.217242, 
19921108,0.000000, 
19921109,0.000000, 
19921110,1.775862, 
19921111,6.558620, 
19921112,4.062068, 
19921113,2.641379, 
19921114,2.062069, 
19921115,0.5758622, 
19921116,0.8896552, 
19921117,0.7758622, 
19921118,7.051724, 
19921119,4.520689, 
19921120,1.455173, 
19921121,1.996552, 
19921122,0.3103448, 
19921123,2.679311, 
19921124,1.665517, 
19921125,11.66897, 
19921126,3.665517, 
19921127,5.141380, 
19921128,1.644827, 
19921129,0.6896552E-02
19921130,0.000000, 
19921201,0.1724138, 
19921202,4.975863, 
19921203,0.1068965, 
19921204,5.751724, 
19921205,0.000000, 
19921206,0.000000, 
19921207,0.000000, 
19921208,0.000000, 
19921209,0.000000, 
19921210,0.000000, 
19921211,13.00345, 
19921212,2.686206, 
19921213,7.168966, 
19921214,0.5620690, 
19921215,0.000000, 
19921216,0.000000, 
19921217,0.000000, 
19921218,0.000000, 
19921219,8.979310, 
19921220,12.78966, 
19921221,0.000000, 
19921222,0.000000, 
19921223,0.000000, 
19921224,0.000000, 
19921225,0.000000, 
19921226,0.000000, 
19921227,0.1034483E-01
19921228,0.6896552E-01
19921229,0.8551724, 
19921230,0.1034483, 
19921231,0.000000, 
19930101,0.6896552E-02
19930102,0.000000, 
19930103,0.000000, 
19930104,0.000000, 
19930105,2.893104, 
19930106,8.527586, 
19930107,0.5724138, 
19930108,0.5965518, 
19930109,3.279310, 
19930110,1.289655, 
19930111,4.210345, 
19930112,10.10690, 
19930113,1.644828, 
19930114,0.5413793, 
19930115,0.1724138E-01
19930116,0.000000, 
19930117,0.000000, 
19930118,0.3103448E-01
19930119,1.241379, 
19930120,3.099999, 
19930121,0.3965518, 
19930122,0.7103449, 
19930123,1.886207, 
19930124,4.596552, 
19930125,2.013793, 
19930126,6.041380, 
19930127,0.1931035, 
19930128,0.6896552E-02
19930129,0.000000, 
19930130,0.000000, 
19930131,0.000000, 
19930201,0.000000, 
19930202,0.4137931E-01
19930203,0.000000, 
19930204,0.000000, 
19930205,1.893103, 
19930206,4.582758, 
19930207,0.000000, 
19930208,0.3827585, 
19930209,0.2793104, 
19930210,0.1034483E-01
19930211,0.000000, 
19930212,0.000000, 
19930213,0.000000, 
19930214,0.1379310E-01
19930215,0.8172414, 
19930216,7.175862, 
19930217,1.310345, 
19930218,1.575862, 
19930219,3.789655, 
19930220,8.562069, 
19930221,3.475862, 
19930222,0.1275862, 
19930223,0.3310345, 
19930224,1.468965, 
19930225,0.4586207, 
19930226,0.000000, 
19930227,0.9275861, 
19930228,0.1724138E-01
19930301,0.000000, 
19930302,0.000000, 
19930303,0.3724138, 
19930304,0.000000, 
19930305,1.134483, 
19930306,0.000000, 
19930307,0.000000, 
19930308,0.000000, 
19930309,0.000000, 
19930310,0.3448276E-02
19930311,0.000000, 
19930312,0.000000, 
19930313,0.000000, 
19930314,0.1137931, 
19930315,1.706897, 
19930316,1.796552, 
19930317,1.075862, 
19930318,1.455172, 
19930319,0.000000, 
19930320,0.000000, 
19930321,0.2517242, 
19930322,1.062069, 
19930323,0.2137931, 
19930324,0.1137931, 
19930325,1.227586, 
19930326,0.7586208E-01
19930327,1.127586, 
19930328,0.2068966, 
19930329,0.4448276, 
19930330,0.000000, 
19930331,0.2758621E-01
19930401,0.000000, 
19930402,0.000000, 
19930403,0.000000, 
19930404,0.1793103, 
19930405,1.910345, 
19930406,1.403448, 
19930407,3.775862, 
19930408,0.1379310E-01
19930409,0.000000, 
19930410,0.000000, 
19930411,0.000000, 
19930412,0.000000, 
19930413,0.000000, 
19930414,1.596552, 
19930415,0.6896552E-02
19930416,0.000000, 
19930417,0.9931034, 
19930418,5.351725, 
19930419,0.000000, 
19930420,0.000000, 
19930421,0.1379310E-01
19930422,0.000000, 
19930423,0.000000, 
19930424,0.000000, 
19930425,0.000000, 
19930426,0.000000, 
19930427,0.000000, 
19930428,0.000000, 
19930429,0.000000, 
19930430,0.000000, 
19930501,0.000000, 
19930502,3.296552, 
19930503,0.1379310E-01
19930504,0.000000, 
19930505,0.4137931E-01
19930506,0.1379310E-01
19930507,0.9482759, 
19930508,6.337931, 
19930509,0.5724137, 
19930510,0.000000, 
19930511,0.000000, 
19930512,0.000000, 
19930513,0.3448276E-01
19930514,2.541379, 
19930515,1.986207, 
19930516,0.000000, 
19930517,0.000000, 
19930518,0.000000, 
19930519,0.000000, 
19930520,0.000000, 
19930521,19.15172, 
19930522,9.165517, 
19930523,0.3689655, 
19930524,0.3448276E-02
19930525,0.000000, 
19930526,10.59310, 
19930527,3.420690, 
19930528,2.651724, 
19930529,2.462069, 
19930530,12.37586, 
19930531,4.437931, 
19930601,0.000000, 
19930602,0.3103448E-01
19930603,3.617241, 
19930604,0.000000, 
19930605,0.000000, 
19930606,0.000000, 
19930607,0.2413793E-01
19930608,0.000000, 
19930609,0.000000, 
19930610,0.9724138, 
19930611,14.84138, 
19930612,30.88621, 
19930613,15.66552, 
19930614,0.6896552E-02
19930615,0.6896552E-02
19930616,3.134482, 
19930617,0.9724138, 
19930618,3.910345, 
19930619,6.568965, 
19930620,3.289655, 
19930621,0.000000, 
19930622,0.3793104E-01
19930623,2.934483, 
19930624,3.096551, 
19930625,1.475862, 
19930626,0.2413793, 
19930627,3.168965, 
19930628,0.1068965, 
19930629,0.000000, 
19930630,0.000000, 
19930701,0.000000, 
